label,candidate_apex_x,loglik,fixed_b,fixed_pi,n,source_file,relative_loglik
bias AAG,3.5,-1140756.450901627,0.0,7.89854716312831e-06,200000,source_data\method_B\sequence_bias\MNase_Bias_AAG_loMNase_fragL_dist.txt,-0.009581442223861814
bias AAG,3.75,-1140756.4489548819,0.0,7.89854716312831e-06,200000,source_data\method_B\sequence_bias\MNase_Bias_AAG_loMNase_fragL_dist.txt,-0.007634697016328573
bias AAG,4.0,-1140756.4473109245,0.0,7.89854716312831e-06,200000,source_data\method_B\sequence_bias\MNase_Bias_AAG_loMNase_fragL_dist.txt,-0.005990739678964019
bias AAG,4.25,-1140756.4459490902,0.0,7.89854716312831e-06,200000,source_data\method_B\sequence_bias\MNase_Bias_AAG_loMNase_fragL_dist.txt,-0.004628905327990651
bias AAG,4.5,-1140756.4448460464,0.0,7.89854716312831e-06,200000,source_data\method_B\sequence_bias\MNase_Bias_AAG_loMNase_fragL_dist.txt,-0.0035258615389466286
bias AAG,4.75,-1140756.4439764943,0.0,7.89854716312831e-06,200000,source_data\method_B\sequence_bias\MNase_Bias_AAG_loMNase_fragL_dist.txt,-0.002656309399753809
bias AAG,5.0,-1140756.4433138168,0.0,7.89854716312831e-06,200000,source_data\method_B\sequence_bias\MNase_Bias_AAG_loMNase_fragL_dist.txt,-0.0019936319440603256
bias AAG,5.25,-1140756.442830705,0.0,7.89854716312831e-06,200000,source_data\method_B\sequence_bias\MNase_Bias_AAG_loMNase_fragL_dist.txt,-0.0015105202328413725
bias AAG,5.5,-1140756.442499772,0.0,7.89854716312831e-06,200000,source_data\method_B\sequence_bias\MNase_Bias_AAG_loMNase_fragL_dist.txt,-0.0011795870959758759
bias AAG,5.75,-1140756.4422941522,0.0,7.89854716312831e-06,200000,source_data\method_B\sequence_bias\MNase_Bias_AAG_loMNase_fragL_dist.txt,-0.000973967369645834
bias AAG,6.0,-1140756.4421880753,0.0,7.89854716312831e-06,200000,source_data\method_B\sequence_bias\MNase_Bias_AAG_loMNase_fragL_dist.txt,-0.0008678904268890619
bias AAG,6.25,-1140756.4421573803,0.0,7.89854716312831e-06,200000,source_data\method_B\sequence_bias\MNase_Bias_AAG_loMNase_fragL_dist.txt,-0.0008371954318135977
bias AAG,6.5,-1140756.4421799495,0.0,7.89854716312831e-06,200000,source_data\method_B\sequence_bias\MNase_Bias_AAG_loMNase_fragL_dist.txt,-0.0008597646374255419
bias AAG,6.75,-1140756.442236036,0.0,7.89854716312831e-06,200000,source_data\method_B\sequence_bias\MNase_Bias_AAG_loMNase_fragL_dist.txt,-0.0009158512111753225
bias AAG,7.0,-1140756.4423084697,0.0,7.89854716312831e-06,200000,source_data\method_B\sequence_bias\MNase_Bias_AAG_loMNase_fragL_dist.txt,-0.0009882848244160414
bias AAG,7.25,-1140756.4423827361,0.0,7.89854716312831e-06,200000,source_data\method_B\sequence_bias\MNase_Bias_AAG_loMNase_fragL_dist.txt,-0.0010625512804836035
bias AAG,7.5,-1140756.4424469308,0.0,7.89854716312831e-06,200000,source_data\method_B\sequence_bias\MNase_Bias_AAG_loMNase_fragL_dist.txt,-0.0011267459485679865
bias AAG,7.75,-1140756.4424916108,0.0,7.89854716312831e-06,200000,source_data\method_B\sequence_bias\MNase_Bias_AAG_loMNase_fragL_dist.txt,-0.0011714259162545204
bias AAG,8.0,-1140756.442509558,0.0,7.89854716312831e-06,200000,source_data\method_B\sequence_bias\MNase_Bias_AAG_loMNase_fragL_dist.txt,-0.0011893732007592916
bias AAG,8.25,-1140756.442495486,0.0,7.89854716312831e-06,200000,source_data\method_B\sequence_bias\MNase_Bias_AAG_loMNase_fragL_dist.txt,-0.0011753011494874954
bias AAG,8.5,-1140756.4424457245,0.0,7.89854716312831e-06,200000,source_data\method_B\sequence_bias\MNase_Bias_AAG_loMNase_fragL_dist.txt,-0.0011255396530032158
bias AAG,8.75,-1140756.4423578922,0.0,7.89854716312831e-06,200000,source_data\method_B\sequence_bias\MNase_Bias_AAG_loMNase_fragL_dist.txt,-0.001037707319483161
bias AAG,9.0,-1140756.4422305995,0.0,7.89854716312831e-06,200000,source_data\method_B\sequence_bias\MNase_Bias_AAG_loMNase_fragL_dist.txt,-0.0009104146156460047
bias AAG,9.25,-1140756.4420631798,0.0,7.89854716312831e-06,200000,source_data\method_B\sequence_bias\MNase_Bias_AAG_loMNase_fragL_dist.txt,-0.0007429949473589659
bias AAG,9.5,-1140756.4418554748,0.0,7.89854716312831e-06,200000,source_data\method_B\sequence_bias\MNase_Bias_AAG_loMNase_fragL_dist.txt,-0.0005352899897843599
bias AAG,9.75,-1140756.4416076697,0.0,7.89854716312831e-06,200000,source_data\method_B\sequence_bias\MNase_Bias_AAG_loMNase_fragL_dist.txt,-0.0002874848432838917
bias AAG,10.0,-1140756.4413201849,0.0,7.89854716312831e-06,200000,source_data\method_B\sequence_bias\MNase_Bias_AAG_loMNase_fragL_dist.txt,0.0
