motif	n	apex_x	apex_y_channel_width	se_apex_x	se_apex_y	apex_x_lo	apex_x_hi	apex_y_lo	apex_y_hi	pi_enrichment	enrichment_fold	LR	p_chi2	p_perm	delta_aic	loglik_full	loglik_null	status	q_chi2
ETV5_loMNase_fragL_dist	200000	-2.5741216248348406	7.841103562192949	0.10221448362516942	0.2238287987778288	-2.7744620127401727	-2.3737812369295086	7.402399116588404	8.279808007797493	0.11639895600345568	1.9123576757213372	13576.348207117058	0.0	NA	13570.348207117058	-1133968.3208276816	-1140756.49493124	ok	0.0
MYNN_loMNase_fragL_dist	200000	-10.0	0.0	NA	NA	NA	NA	NA	NA	0.026268758829482063	1.197617164807269	604.6262836237438	1.0010846200756818e-130	NA	598.6262836237438	-1140454.1817894282	-1140756.49493124	ok	1.045331454112176e-130
PKNOX1_loMNase_fragL_dist	200000	-3.1680985599836755	0.0	0.15437050693412788	NA	-3.470664753574566	-2.865532366392785	NA	NA	0.0847238866671695	1.5686080563106009	6391.0092487121	0.0	NA	6385.0092487121	-1137560.990306884	-1140756.49493124	ok	0.0
ELK3_loMNase_fragL_dist	200000	-1.516610878729019	10.591116982036928	0.1267244040853014	0.2886763129864747	-1.7649907107362095	-1.2682310467218283	10.025311408583438	11.156922555490418	0.11778953176386486	2.019232791288212	14792.375307744835	0.0	NA	14786.375307744835	-1133360.3072773677	-1140756.49493124	ok	0.0
NR2F1_loMNase_fragL_dist	200000	3.320741311415985	4.477631786730078	0.11123272600788744	0.2373040515151031	3.1027251684405255	3.5387574543914444	4.012515845760476	4.94274772769968	0.08871493239776848	1.6568031412306254	7849.9575604032725	0.0	NA	7843.9575604032725	-1136831.5161510385	-1140756.49493124	ok	0.0
DDIT3_loMNase_fragL_dist	200000	-10.0	0.0	0.229181786083679	0.000926820164295134	-10.449196300724012	-9.550803699275988	-0.0018165675220184626	0.0018165675220184626	0.06218887764636182	1.398620245335469	3315.5375578003004	0.0	NA	3309.5375578003004	-1139098.72615234	-1140756.49493124	ok	0.0
ETV6_loMNase_fragL_dist	200000	-1.9151928011207948	4.255644255185692	0.09581688464799315	0.20312939477882497	-2.1029938950308615	-1.7273917072107283	3.8575106414191955	4.653777868952189	0.11358641333166347	1.8490817647201694	11936.540572441183	0.0	NA	11930.540572441183	-1134788.2246450195	-1140756.49493124	ok	0.0
MEF2D_loMNase_fragL_dist	200000	-10.0	0.0	0.4354181882301202	NA	-10.853419648931036	-9.146580351068964	NA	NA	0.034474025020230226	1.2268196345926319	1054.5788930254057	2.6001227211638702e-228	NA	1048.5788930254057	-1140229.2054847274	-1140756.49493124	ok	2.7764022276834546e-228
TCFL5_loMNase_fragL_dist	200000	-1.0945835113283315	13.939718927371446	0.06660881878426732	0.15241573832137703	-1.2251367961454955	-0.9640302265111675	13.640984080261548	14.238453774481345	0.10746348052167815	2.001730560641737	13560.437695338856	0.0	NA	13554.437695338856	-1133976.2760835707	-1140756.49493124	ok	0.0
NR4A1_loMNase_fragL_dist	200000	-10.0	0.0	NA	NA	NA	NA	NA	NA	0.04988858480854642	1.3173154378672516	2216.5924024507403	0.0	NA	2210.5924024507403	-1139648.1987300147	-1140756.49493124	ok	0.0
E2F7_loMNase_fragL_dist	200000	2.2266012200701515	7.523127814169225	0.07917246649974334	0.16735608260261667	2.0714231857306546	2.3817792544096483	7.195109892268096	7.851145736070354	0.0826082703053828	1.665430388105375	7307.54880699655	0.0	NA	7301.54880699655	-1137102.7205277418	-1140756.49493124	ok	0.0
ZNF148_loMNase_fragL_dist	200000	0.4889666337022431	18.83610472935628	0.055168693151591695	0.14759055913857627	0.38083599512512334	0.5970972722793628	18.54682723344467	19.125382225267888	0.11245810956591312	2.174361445680484	17567.302029333543	0.0	NA	17561.302029333543	-1131972.8439165733	-1140756.49493124	ok	0.0
IRF2_loMNase_fragL_dist	200000	6.876931389701899	0.0	0.21137937738254092	NA	6.462627810032119	7.291234969371679	NA	NA	0.06284289373900658	1.3885328478177912	3464.368627437856	0.0	NA	3458.368627437856	-1139024.3106175212	-1140756.49493124	ok	0.0
KLF13_loMNase_fragL_dist	200000	-2.78023471525834	13.751726901832518	0.043677055104275574	0.10130478450571284	-2.8658417432627203	-2.69462768725396	13.553169524201321	13.950284279463714	0.17734106579267844	2.6906059829478117	34360.25244086748	0.0	NA	34354.25244086748	-1123576.3687108064	-1140756.49493124	ok	0.0
IRF1_loMNase_fragL_dist	200000	10.0	0.0	NA	0.0007567396427954603	NA	NA	-0.001483209699879102	0.001483209699879102	0.05241722435280128	1.324445868717793	2406.625827711541	0.0	NA	2400.625827711541	-1139553.1820173843	-1140756.49493124	ok	0.0
SREBF2_loMNase_fragL_dist	200000	1.099658330425629	6.298967271513748	0.10575481331809919	0.22071507762029163	0.8923788963221547	1.3069377645291036	5.866365719377976	6.7315688236495195	0.0570654825481124	1.4296177879649479	3659.770464230329	0.0	NA	3653.770464230329	-1138926.609699125	-1140756.49493124	ok	0.0
RFX1_loMNase_fragL_dist	200000	0.724721153094087	0.0	0.10697814181797848	0.0013107290035766705	0.5150439951308492	0.9343983110573248	-0.002569028847010274	0.002569028847010274	0.10466227804437953	1.6142814799513046	9106.055059691425	0.0	NA	9100.055059691425	-1136203.4674013944	-1140756.49493124	ok	0.0
GMEB1_loMNase_fragL_dist	200000	-4.26891736715304	10.965184912204185	0.11115513233181454	0.24208264549906872	-4.486781426523396	-4.051053307782683	10.49070292702601	11.43966689738236	0.07750759779738571	1.7011089751083797	6828.135789568536	0.0	NA	6822.135789568536	-1137342.4270364558	-1140756.49493124	ok	0.0
ERF_loMNase_fragL_dist	200000	4.513729056488731	0.0	0.180339106383912	0.0009268219240724594	4.160264407976263	4.867193705001198	-0.0018165709711820204	0.0018165709711820204	0.1096739678192667	1.741028792835378	10130.951683740597	0.0	NA	10124.951683740597	-1135691.0190893698	-1140756.49493124	ok	0.0
NFYB_loMNase_fragL_dist	200000	4.846203609952815	0.46374733394968687	0.15503350867969604	0.34831302856030805	4.542337932940611	5.15006928696502	-0.21894620202851695	1.1464408699278907	0.11591747246271512	1.772114891792617	11521.067398210987	0.0	NA	11515.067398210987	-1134995.9612321346	-1140756.49493124	ok	0.0
ETS2_loMNase_fragL_dist	200000	-1.1658004559467732	6.800189024741217	0.13096103223665587	0.2868489367368865	-1.4224840791306186	-0.9091168327629278	6.237965108736919	7.362412940745514	0.11122168437001641	1.8287572781486119	12227.631427059416	0.0	NA	12221.631427059416	-1134642.6792177104	-1140756.49493124	ok	0.0
PATZ1_loMNase_fragL_dist	200000	0.34055074347067565	18.599131395388508	0.04790414546705704	0.1258213864530147	0.24665861835524386	0.4344428685861075	18.3525214779406	18.845741312836417	0.13454706510354142	2.4178331010504204	23350.106644948013	0.0	NA	23344.106644948013	-1129081.441608766	-1140756.49493124	ok	0.0
ELF2_loMNase_fragL_dist	200000	-0.8894439722976145	7.38451678989632	0.18117476454570092	0.4010115026628553	-1.2445465108071883	-0.5343414337880408	6.598534244677124	8.170499335115517	0.1026789566839674	1.769230036200831	10591.78978945734	0.0	NA	10585.78978945734	-1135460.6000365114	-1140756.49493124	ok	0.0
YY1_loMNase_fragL_dist	200000	4.359162764734327	7.464923097465607	0.06087219934169656	0.12884765527624248	4.2398532540246014	4.4784722754440525	7.212381693124172	7.717464501807042	0.10961329017172317	1.8849118782398369	12759.697775805835	0.0	NA	12753.697775805835	-1134376.6460433372	-1140756.49493124	ok	0.0
NFIC_loMNase_fragL_dist	200000	0.07858928621856667	21.6186305477476	0.02786632100468049	0.08028863775755907	0.02397129704939291	0.13320727538774044	21.461264817742784	21.775996277752416	0.2322757472107941	3.76267870492707	70964.68742140755	0.0	NA	70958.68742140755	-1105274.1512205363	-1140756.49493124	ok	0.0
BACH1_loMNase_fragL_dist	200000	0.6556086049324842	10.108818026722616	0.06995359734408482	0.1680841223017798	0.5184995541380779	0.7927176557268905	9.779373147011128	10.438262906434105	0.21015477084409692	2.8924338543350236	42475.21982726548	0.0	NA	42469.21982726548	-1119518.8850176074	-1140756.49493124	ok	0.0
ZNF76_loMNase_fragL_dist	200000	7.192068589390962	9.322744982243067	0.0755256599459857	0.16503409028645835	7.04403829589683	7.340098882885093	8.99927816528161	9.646211799204526	0.12666826313132065	2.0951561211542633	16649.83885620255	0.0	NA	16643.83885620255	-1132431.5755031388	-1140756.49493124	ok	0.0
ZNF165_loMNase_fragL_dist	200000	1.7040246318152752	12.965357464490973	0.08529759735339533	0.19439317579221002	1.5368413410026203	1.8712079226279301	12.584346839938242	13.346368089043704	0.06678929997905639	1.608980548579769	6211.144277634565	0.0	NA	6205.144277634565	-1137650.9227924228	-1140756.49493124	ok	0.0
ATF6_loMNase_fragL_dist	200000	1.8853023882632591	7.639925283956124	0.10070702942794785	0.21675950971710498	1.6879166105844814	2.082688165942037	7.2150766449105985	8.064773923001649	0.0893563816548067	1.7295043655945328	8482.062350545079	0.0	NA	8476.062350545079	-1136515.4637559676	-1140756.49493124	ok	0.0
NR2C1_loMNase_fragL_dist	200000	-1.7491728575675796	10.008549723201146	0.10350548797841591	0.2283326666353874	-1.9520436140052748	-1.5463021011298843	9.561017696595787	10.456081749806504	0.09322936585393919	1.7659117505148074	9813.026763159316	0.0	NA	9807.026763159316	-1135849.9815496604	-1140756.49493124	ok	0.0
CREB1_loMNase_fragL_dist	200000	2.3215691895535486	3.3519981724740693	0.15603553957082963	0.33648636258163284	2.0157395319947224	2.627398847112375	2.692484901814069	4.0115114431340695	0.10621739597199019	1.789400013528541	10267.30480333371	0.0	NA	10261.30480333371	-1135622.8425295732	-1140756.49493124	ok	0.0
E2F8_loMNase_fragL_dist	200000	-2.8850569322904875	9.770336972686898	0.10341719484751478	0.22100912302659073	-3.0877546341916164	-2.6823592303893586	9.337159091554781	10.203514853819016	0.07487800699967677	1.6380497151272593	6525.6695123263635	0.0	NA	6519.6695123263635	-1137493.660175077	-1140756.49493124	ok	0.0
CREB3_loMNase_fragL_dist	200000	-1.1139157238668753	9.01262276122773	0.09923851976478196	0.2170517021220923	-1.3084232226058479	-0.9194082251279027	8.587201425068429	9.438044097387031	0.09551555836305083	1.7856777751797128	9720.115688392427	0.0	NA	9714.115688392427	-1135896.437087044	-1140756.49493124	ok	0.0
ZNF281_loMNase_fragL_dist	200000	-0.5634942791310034	19.024514713069856	0.04783606105637291	0.13016517415276657	-0.6572529588014943	-0.46973559946051247	18.769390971730434	19.279638454409277	0.13170075418713634	2.35351918325003	23759.52446095925	0.0	NA	23753.52446095925	-1128876.7327007605	-1140756.49493124	ok	0.0
THAP1_loMNase_fragL_dist	200000	2.2846930622272272	8.846187153433357	0.1151698391926625	0.2545734002151428	2.0589601774096087	2.510425947044846	8.347223289011676	9.345151017855038	0.061543351890075065	1.436593097776962	4714.5075851092115	0.0	NA	4708.5075851092115	-1138399.2411386855	-1140756.49493124	ok	0.0
CREM_loMNase_fragL_dist	200000	-0.4079709131691617	9.901733984541975	0.10120563761100843	0.22877296082673332	-0.6063339628867381	-0.20960786345158516	9.453338981321577	10.350128987762373	0.11560379563188745	1.964807307577958	13782.05416863272	0.0	NA	13776.05416863272	-1133865.4678469237	-1140756.49493124	ok	0.0
NFYA_loMNase_fragL_dist	200000	8.183404356592678	4.230390441563357	0.10443931354295277	0.22121080453649278	7.9787033020484905	8.388105411136866	3.7968172646718314	4.663963618454883	0.11261156044453653	1.8530148257205585	11619.963764435612	0.0	NA	11613.963764435612	-1134946.5130490223	-1140756.49493124	ok	0.0
JUND_loMNase_fragL_dist	200000	6.2144179830895085	0.0	0.1671309861713496	NA	5.8868412501936636	6.5419947159853535	NA	NA	0.12455265649766191	1.8466555972436787	12747.978489786386	0.0	NA	12741.978489786386	-1134382.505686347	-1140756.49493124	ok	0.0
MAFG_loMNase_fragL_dist	200000	1.4013196511651516	13.334787174082251	0.06665706103942884	0.1778041346950623	1.270671811527871	1.531967490802432	12.986291070079929	13.683283278084573	0.20930453293435602	2.961663855638356	45730.82453331258	0.0	NA	45724.82453331258	-1117891.0826645838	-1140756.49493124	ok	0.0
ZNF740_loMNase_fragL_dist	200000	-0.5689538182651047	17.76298974946626	0.09117444018120452	0.25156917158804226	-0.7476557210202656	-0.39025191550994387	17.269914173153698	18.256065325778824	0.05537175641594972	1.532771671926071	5114.67523028329	0.0	NA	5108.67523028329	-1138199.1573160985	-1140756.49493124	ok	0.0
VEZF1_loMNase_fragL_dist	200000	-3.755111965883869	13.506022674861693	0.08472989688786202	0.19434347571786068	-3.921182563784079	-3.5890413679836595	13.125109462454686	13.8869358872687	0.06776897501937333	1.5780596226993882	6363.014836075716	0.0	NA	6357.014836075716	-1137574.9875132022	-1140756.49493124	ok	0.0
MEIS2_loMNase_fragL_dist	200000	5.614155739752942	0.0	0.1549382682720804	0.0007567452463284618	5.310476733939664	5.9178347455662195	-0.0014832206828037852	0.0014832206828037852	0.0757410405144676	1.4725067111821029	5061.433070015628	0.0	NA	5055.433070015628	-1138225.7783962323	-1140756.49493124	ok	0.0
RELA_loMNase_fragL_dist	200000	-0.551919643899542	9.364309411319212	0.10233542978861704	0.2131297695997153	-0.7524970862852314	-0.35134220151385254	8.94657506290377	9.782043759734654	0.049908973346899164	1.4587483495307279	2958.848580050748	0.0	NA	2952.848580050748	-1139277.0706412147	-1140756.49493124	ok	0.0
MYC_loMNase_fragL_dist	200000	-0.5543660493481765	12.999079518022324	0.0674154152033312	0.15492375509519105	-0.6865002631467056	-0.42223183554964727	12.69542895803575	13.302730078008898	0.10634343428303294	1.96131239555599	13643.43859320879	0.0	NA	13637.43859320879	-1133934.7756346357	-1140756.49493124	ok	0.0
NFE2_loMNase_fragL_dist	200000	2.0679458073234644	12.586832501331587	0.06912025120245652	0.185477063252929	1.9324701149666497	2.203421499680279	12.223297457355846	12.950367545307328	0.22389800333841525	3.0963231497066612	50194.73443674343	0.0	NA	50188.73443674343	-1115659.1277128684	-1140756.49493124	ok	0.0
ZNF449_loMNase_fragL_dist	200000	0.6081301911017438	9.141763834446541	0.0800445702385961	0.17536198200688055	0.45124283343409544	0.7650175487693922	8.798054349713055	9.485473319180027	0.08798446527276614	1.7388401023137354	9163.748200878501	0.0	NA	9157.748200878501	-1136174.6208308008	-1140756.49493124	ok	0.0
PPARD_loMNase_fragL_dist	194767	3.9088038335000013	5.033394310481476	0.11519562700166965	0.24023300380501109	3.683020404576729	4.134587262423274	4.562537623023654	5.504250997939297	0.06364343217058081	1.485796622031304	4071.092967132572	0.0	NA	4065.092967132572	-1108873.054757798	-1110908.6012413644	ok	0.0
TFE3_loMNase_fragL_dist	200000	-0.3550396486978113	13.417392834948238	0.07124514883214242	0.1662362501040718	-0.4946801404088104	-0.21539915698681217	13.091569784744257	13.74321588515222	0.14196104631642079	2.3125102498681	21793.98978898162	0.0	NA	21787.98978898162	-1129859.5000367493	-1140756.49493124	ok	0.0
HES1_loMNase_fragL_dist	200000	0.47465579707876093	13.320337116520442	0.07077718459096032	0.15961120214441868	0.33593251528047874	0.6133790788770431	13.007499160317382	13.633175072723501	0.08645698485854017	1.7555863435145358	9452.09355233796	0.0	NA	9446.09355233796	-1136030.4481550711	-1140756.49493124	ok	0.0
SREBF1_loMNase_fragL_dist	200000	-2.2595789329172473	9.694814345322182	0.18231818293709948	0.3872431113453866	-2.616922571473962	-1.9022352943605323	8.935817847085225	10.45381084355914	0.05227583819628676	1.4210515156729517	3368.543969112914	0.0	NA	3362.543969112914	-1139072.2229466836	-1140756.49493124	ok	0.0
NFIX_loMNase_fragL_dist	200000	-0.07435155756412302	21.78333962507722	0.025970066513834034	0.07453292939332251	-0.12525288793123773	-0.023450227197008316	21.63725508346631	21.929424166688133	0.24472943333425448	3.98925468535335	78280.6383790155	0.0	NA	78274.6383790155	-1101616.1757417324	-1140756.49493124	ok	0.0
NR2C2_loMNase_fragL_dist	200000	1.3470465159744673	13.470650694387412	0.09541102173767325	0.2178960096966086	1.1600409133686278	1.5340521185803069	13.04357451538206	13.897726873392765	0.0740370587070767	1.6848349302651509	7153.284506397322	0.0	NA	7147.284506397322	-1137179.8526780414	-1140756.49493124	ok	0.0
ZNF707_loMNase_fragL_dist	184217	-6.392153988647997	10.597038047183027	0.1212239486505741	0.280402459466443	-6.629752928003122	-6.154555049292871	10.047449226628798	11.146626867737256	0.07340235644228517	1.5402700299677847	6132.308184640482	0.0	NA	6126.308184640482	-1047667.5420414212	-1050733.6961337414	ok	0.0
IKZF1_loMNase_fragL_dist	190260	10.0	0.0	0.06549972392743361	NA	9.87162054110223	10.12837945889777	NA	NA	0.07412606133162138	1.4729321134953988	4770.149386779871	0.0	NA	4764.149386779871	-1082816.5789346988	-1085201.6536280888	ok	0.0
RBPJ_loMNase_fragL_dist	200000	-2.742317517210626	0.0	0.05267653748911284	NA	-2.8455635306892875	-2.639071503731965	NA	NA	0.05923362767746518	1.4018046398066921	3316.649613721296	0.0	NA	3310.649613721296	-1139098.1701243795	-1140756.49493124	ok	0.0
MTF1_loMNase_fragL_dist	151237	2.508643716486326	9.069430271146567	0.10815066081537864	0.23120437540966965	2.296668421288184	2.720619011684468	8.616269695343615	9.52259084694952	0.06927272904411613	1.5405698690660385	4254.11800574162	0.0	NA	4248.11800574162	-860495.8911167091	-862622.9501195799	ok	0.0
CREB3L1_loMNase_fragL_dist	200000	-1.7334302591811377	8.544162305760324	0.09871558523696654	0.2160547078482078	-1.926912806245592	-1.5399477121166834	8.120695078377837	8.96762953314281	0.08630898534503927	1.6486640183496275	8258.029986235313	0.0	NA	8252.029986235313	-1136627.4799381224	-1140756.49493124	ok	0.0
REST_loMNase_fragL_dist	200000	0.8305584282526864	23.540293299848788	0.04326129864658871	0.12578149667944108	0.7457662829053726	0.9153505736000003	23.293761566357084	23.78682503334049	0.206525938351528	3.5585721719451526	53340.591543156654	0.0	NA	53334.591543156654	-1114086.1991596618	-1140756.49493124	ok	0.0
ZNF282_loMNase_fragL_dist	188841	-7.944800113555097	9.690331719637621	0.1856868247078834	0.40011722399963856	-8.308746289982547	-7.580853937127645	8.90610196059833	10.474561478676913	0.04166981027608865	1.3345487510362133	1994.5301356432028	0.0	NA	1988.5301356432028	-1076110.72122873	-1077107.9862965515	ok	0.0
MLX_loMNase_fragL_dist	200000	-0.12979415885377016	12.15930268778555	0.07988104718280098	0.18420054474224867	-0.28636101133206004	0.026772693624519756	11.798269620090743	12.520335755480357	0.13057595617983475	2.187811867201601	18315.607751384843	0.0	NA	18309.607751384843	-1131598.6910555477	-1140756.49493124	ok	0.0
ZBTB26_loMNase_fragL_dist	145056	-0.19948119356644334	16.6079133229467	0.16548000559267242	0.38264318469213265	-0.5238220045280813	0.12485961739519463	15.857932680950121	17.35789396494328	0.031835529853812106	1.289246767539917	1164.5269465965685	3.643961859010977e-252	NA	1158.5269465965685	-826785.6071704316	-827367.8706437299	ok	3.913118132687924e-252
HEY1_loMNase_fragL_dist	147680	0.32255259015191745	10.76163181978184	0.08697501150959322	0.18960402610457275	0.15208156759311475	0.49302361271072015	10.390007928616878	11.133255710946802	0.07368669310899076	1.617262246433298	5076.959900786169	0.0	NA	5070.959900786169	-839796.1159068347	-842334.5958572278	ok	0.0
NFATC3_loMNase_fragL_dist	159556	2.529877860206348	3.7386834198501226	0.21876511936431733	0.4503008169112096	2.1010982262522857	2.95865749416041	2.856093818704152	4.621273020996093	0.047239486253768365	1.3215706401694873	1657.29703321564	0.0	NA	1651.29703321564	-909244.068009637	-910072.7165262448	ok	0.0
TBP_loMNase_fragL_dist	148288	10.0	15.169154586031922	NA	NA	NA	NA	NA	NA	0.06019740790607556	1.4947774752432215	4079.8312686546706	0.0	NA	4073.8312686546706	-843762.5799674913	-845802.4956018187	ok	0.0
RFX7_loMNase_fragL_dist	200000	-3.311270477044523	6.508968750345677	0.07548806136498183	0.15974705948799753	-3.459227077319887	-3.1633138767691587	6.195864513749202	6.8220729869421515	0.1006834367789024	1.754417790689768	10282.298890456092	0.0	NA	10276.298890456092	-1135615.345486012	-1140756.49493124	ok	0.0
DMBX1_loMNase_fragL_dist	167595	-10.0	0.0	NA	NA	NA	NA	NA	NA	0.028242049823144807	1.1939307407558066	591.9182875046972	5.693506180940843e-128	NA	585.9182875046972	-955629.4646962536	-955925.423840006	ok	5.912487187900106e-128
ZNF143_loMNase_fragL_dist	200000	7.585828876948927	7.529658724701694	0.10162548483323905	0.22235748027750069	7.386642926675779	7.785014827222075	7.093838063357793	7.965479386045595	0.11380396951074773	1.8875134582389699	13086.222636534832	0.0	NA	13080.222636534832	-1134213.3836129727	-1140756.49493124	ok	0.0
ZSCAN29_loMNase_fragL_dist	158005	-10.0	0.0	NA	0.0018536346080888764	NA	NA	-0.0036331238318541978	0.0036331238318541978	0.05440268597236318	1.3414541894024037	2198.723898250144	0.0	NA	2192.723898250144	-900126.7879589279	-901226.149908053	ok	0.0
CEBPG_loMNase_fragL_dist	171466	-8.018366688836219	0.0	0.1513053353987506	0.0018536408741623679	-8.31492514621777	-7.721808231454667	-0.003633136113358241	0.003633136113358241	0.0936704162604933	1.6056192757317118	6524.672044798266	0.0	NA	6518.672044798266	-974742.429777001	-978004.7657994002	ok	0.0
HSF4_loMNase_fragL_dist	97708	-10.0	0.0	NA	NA	NA	NA	NA	NA	6.144174602214718e-06	1.0911582012453231	0.037902991054579616	0.9980595785616808	NA	-5.96209700894542	-557305.1590822126	-557305.1780337081	ok	1.0
TBX18_loMNase_fragL_dist	135445	-0.6399197234299138	5.657656114927522	0.1252306673528126	0.25873617009430294	-0.8853718314414265	-0.39446761541840103	5.1505332215426884	6.1647790083123555	0.052460873713371436	1.4427833805796664	2036.842470896896	0.0	NA	2030.842470896896	-771530.3960443607	-772548.8172798092	ok	0.0
ZNF274_loMNase_fragL_dist	146158	0.6294929568840064	5.5044768543039275	0.16005954349538132	0.330620657136892	0.31577625163305906	0.9432096621349537	4.856460366315619	6.152493342292236	0.03998895476124926	1.3184431055799128	1245.4560547724832	1.0060198025258695e-269	NA	1239.4560547724832	-833030.7109034148	-833653.438930801	ok	1.0927456475712031e-269
FOXJ2_loMNase_fragL_dist	148916	10.0	0.0	0.4078392319605165	NA	9.200635105357387	10.799364894642613	NA	NA	0.04718160078067384	1.3023254840395573	1440.9859735053033	0.0	NA	1434.9859735053033	-848663.9780091501	-849384.4709959028	ok	0.0
MECOM_loMNase_fragL_dist	114294	-10.0	1.5217466436746168	NA	NA	NA	NA	NA	NA	0.05804980359599946	1.3942749831105172	1705.4021724904887	0.0	NA	1699.4021724904887	-651055.4130721106	-651908.1141583559	ok	0.0
ESRRA_loMNase_fragL_dist	197515	1.9474589218680054	4.937272767354644	0.07489596578338087	0.15867898736589722	1.800662828932579	2.094255014803432	4.626261952117486	5.248283582591802	0.12167821889734148	1.9781585292718324	14178.219755202066	0.0	NA	14172.219755202066	-1119493.4856041186	-1126582.5954817196	ok	0.0
ARID3B_loMNase_fragL_dist	59893	10.0	0.0	NA	NA	NA	NA	NA	NA	6.144174602214718e-06	1.0154174832044647	0.0	1.0	NA	-6.040603831643239	-341616.66405649966	-341616.64375458384	ok	1.0
ZKSCAN3_loMNase_fragL_dist	165975	0.6213234493886679	0.0	0.19447651900825885	0.0007568167386854512	0.24014947213248056	1.0024974266448552	-0.0014833608078234843	0.0014833608078234843	0.0648325829640584	1.3700764763248872	3475.4768243664876	0.0	NA	3469.4768243664876	-944947.5578188797	-946685.296231063	ok	0.0
ZNF24_loMNase_fragL_dist	47325	-10.0	0.0	66.78773916151589	0.0018542146640667246	-140.90396875657115	120.90396875657115	-0.0036342607415707803	0.0036342607415707803	6.144174602214718e-06	0.9355529434536837	0.0	1.0	NA	-6.051624749205075	-269931.53142547933	-269931.50561310473	ok	1.0
SMAD5_loMNase_fragL_dist	102082	-10.0	0.0	NA	0.0018536030057520819	NA	NA	-0.0036330618912740805	0.0036330618912740805	0.05734828113254343	1.3467979669602055	1603.386757990811	0.0	NA	1597.386757990811	-581451.8291988589	-582253.5225778543	ok	0.0
ZNF324_loMNase_fragL_dist	130789	1.047036535001958	20.68929900099967	0.08779212157757024	0.2586941816263108	0.8749639767099202	1.2191090932939956	20.182258405012103	21.19633959698724	0.10791179409907624	1.9176396136259657	10996.158383613685	0.0	NA	10990.158383613685	-740493.926886003	-745992.0060778098	ok	0.0
ZKSCAN1_loMNase_fragL_dist	52790	-10.0	12.062172303836947	NA	NA	NA	NA	NA	NA	0.021319787295661613	1.1170593236460347	189.22949611837976	8.954650402971026e-41	NA	183.22949611837976	-301008.06208904163	-301102.6768371008	ok	9.148264465737969e-41
ZNF317_loMNase_fragL_dist	200000	-2.7937080212341763	4.291484086552264	0.11229747791257075	0.23982824001135425	-3.013811077942815	-2.5736049645255377	3.821420736130009	4.761547436974518	0.11550322586736725	1.8461743696248565	12109.325509307906	0.0	NA	12103.325509307906	-1134701.8321765861	-1140756.49493124	ok	0.0
ZNF41_loMNase_fragL_dist	73185	-10.0	0.0	0.1072888138974207	0.13119680792423485	-10.210286075238944	-9.789713924761056	-0.2571457435315003	0.2571457435315003	0.024627044242023836	1.1560022883267194	210.98746839351952	1.7814174705201287e-45	NA	204.98746839351952	-417325.8266735173	-417431.32040771405	ok	1.8298255539581755e-45
TCF7L2_loMNase_fragL_dist	119627	6.379608392388111	1.5963675912560782	0.24315434861735827	0.5043390617973016	5.903025869098088	6.856190915678133	0.6078630301333671	2.5848721523787894	0.040972482405603354	1.2669754338797325	947.224827952683	5.050872605356147e-205	NA	941.224827952683	-681852.773681721	-682326.3860956973	ok	5.363005182091638e-205
HMBOX1_loMNase_fragL_dist	103925	-10.0	7.833654643066092	NA	NA	NA	NA	NA	NA	0.03837712994727077	1.2791441687389222	903.3219053240027	1.6845421384502278e-195	NA	897.3219053240027	-592313.9327259837	-592765.5936786457	ok	1.778650637804989e-195
NR2F2_loMNase_fragL_dist	112160	1.7833669212023944	3.436567868970647	0.1617076004480999	0.33853865037768266	1.4664200243241186	2.10031381808067	2.7730321142303893	4.100103623710905	0.06832589222706219	1.4931485484123572	2562.9664823140483	0.0	NA	2556.9664823140483	-638454.7591162825	-639736.2423574395	ok	0.0
FOXJ3_loMNase_fragL_dist	105974	10.0	0.0	0.2683229056368249	NA	9.474087104951824	10.525912895048176	NA	NA	0.07557103448172617	1.5023287812405732	2525.455977669917	0.0	NA	2519.455977669917	-603189.9159803813	-604452.6439692163	ok	0.0
SRF_loMNase_fragL_dist	110810	10.0	0.0	NA	NA	NA	NA	NA	NA	0.08237374229660556	1.5054452754390832	3250.478214545874	0.0	NA	3244.478214545874	-630410.8969093807	-632036.1360166536	ok	0.0
TFAP4_loMNase_fragL_dist	133028	-0.1021457999864792	0.9278786062853422	0.151712849855787	0.31716309736608805	-0.39950298570382176	0.19521138573086333	0.30623893544780967	1.5495182771228748	0.0787743446777496	1.5281780954173572	3694.461284228135	0.0	NA	3688.461284228135	-756915.544396451	-758762.775038565	ok	0.0
ZNF257_loMNase_fragL_dist	143234	7.348818823093917	7.981857132375685	0.1777128145566915	0.3793770591841242	7.000501706562802	7.697135939625032	7.238278096374802	8.725436168376568	0.05431442177405431	1.4142138023095197	2560.161184720462	0.0	NA	2554.161184720462	-815695.498382546	-816975.5789749062	ok	0.0
IRF9_loMNase_fragL_dist	123198	8.793705093432088	0.0	0.047144518416126636	NA	8.70130183733648	8.886108349527696	NA	NA	0.06477194695206406	1.3879951779488655	2260.762368980795	0.0	NA	2254.762368980795	-701564.2121282043	-702694.5933126947	ok	0.0
CEBPB_loMNase_fragL_dist	76801	-8.793341802039212	0.0	0.24810051136818384	0.0015134947836960987	-9.279618804320853	-8.30706479975757	-0.0029664497760443533	0.0029664497760443533	0.0947746498226401	1.581376223762902	2958.484021570068	0.0	NA	2952.484021570068	-436576.95582528587	-438056.1978360709	ok	0.0
